Case ID,Round,FeatGender,FeatPartyID,FeatEUIntegration,FeatScandal,Chosen Candidate,UK Citizen,Prime Minister,Vote Last 5 Yrs,Age,Party ID,Party Strength,Gender,EU Integration,Education,IPAddress,online,Same Choice
133,6,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,3,7,0,1,4,3,155.245.28.8,0,0
134,1,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,1,Female,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,2,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,2,Female,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,3,Female,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,3,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,4,Male,Labour Party,Oppose EU Integration,Plagiarism,0,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,4,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,5,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,5,Male,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,6,Male,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
134,6,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,2,3,3,1,1,2,155.245.28.12,0,0
135,1,Female,Labour Party,Neutral,Misreporting Funds,0,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,1,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,2,Male,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,2,Female,Labour Party,Neutral,Sexual Harassment,1,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,3,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,3,Female,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,4,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,4,Female,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,5,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,5,Male,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,6,Male,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
135,6,Female,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,2,3,1,2,3,155.245.28.11,0,0
136,1,Female,Labour Party,Neutral,No Scandal,1,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,1,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,2,Male,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,2,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,3,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,3,Male,Conservative Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,4,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,4,Male,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,5,Female,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,5,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,6,Female,Conservative Party,Oppose EU Integration,No Scandal,0,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
136,6,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,4,4,1,1,3,155.245.28.4,0,0
137,1,Female,Labour Party,Oppose EU Integration,No Scandal,0,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,1,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,2,Male,Labour Party,Support EU Integration,No Scandal,1,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,2,Male,Labour Party,Support EU Integration,No Scandal,0,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,3,Female,Labour Party,Oppose EU Integration,Plagiarism,0,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,3,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,4,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,4,Female,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,5,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,5,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,2,7,0,2,2,4,155.245.28.13,0,0
137,6,Male,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,2,7,0,2,2,4,155.245.28.13,0,1
137,6,Male,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,2,7,0,2,2,4,155.245.28.13,0,1
138,1,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,1,Female,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,2,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,2,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,3,Male,Conservative Party,Support EU Integration,No Scandal,0,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,3,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,4,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,4,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,5,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,5,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,6,Female,Conservative Party,Neutral,Having an Extramarital Affair,0,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
138,6,Female,Labour Party,Neutral,No Scandal,1,1,1,2,1,7,0,2,5,3,155.245.28.13,0,0
139,1,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,1,Female,Labour Party,Oppose EU Integration,Sexual Harassment,1,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,2,Female,Liberal Democrats,Neutral,No Scandal,0,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,2,Male,Labour Party,Support EU Integration,Sexual Harassment,1,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,3,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,3,Male,Labour Party,Neutral,Misreporting Funds,1,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,4,Male,Conservative Party,Neutral,Having an Extramarital Affair,0,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,4,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,5,Male,Conservative Party,Neutral,No Scandal,0,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,5,Female,Conservative Party,Support EU Integration,Sexual Harassment,1,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,6,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
139,6,Female,Labour Party,Neutral,Misreporting Funds,1,1,1,1,3,1,3,1,1,3,155.245.28.4,0,0
140,1,Male,Labour Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,1,Male,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,2,Male,Labour Party,Support EU Integration,No Scandal,1,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,2,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,3,Female,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,3,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,4,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,4,Female,Conservative Party,Neutral,Plagiarism,1,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,5,Female,Liberal Democrats,Neutral,No Scandal,1,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,5,Male,Labour Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,6,Male,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
140,6,Female,Liberal Democrats,Neutral,Sexual Harassment,1,1,1,1,3,3,3,1,1,2,155.245.28.2,0,0
141,1,Male,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,1,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,2,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,2,Female,Labour Party,Neutral,Misreporting Funds,0,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,3,Male,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,3,Female,Labour Party,Neutral,Sexual Harassment,1,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,4,Female,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,4,Female,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,5,Female,Conservative Party,Oppose EU Integration,No Scandal,0,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,5,Male,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,6,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
141,6,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,4,3,2,1,3,155.245.28.8,0,0
142,1,Male,Conservative Party,Neutral,Plagiarism,0,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,1,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,2,Female,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,2,Female,Labour Party,Oppose EU Integration,Misreporting Funds,1,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,3,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,3,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,4,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,1,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,4,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,5,Male,Labour Party,Oppose EU Integration,Sexual Harassment,1,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,5,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,6,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
142,6,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,2,1,2,2,2,7,2,155.245.28.11,0,0
143,1,Male,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,1,Male,Conservative Party,Oppose EU Integration,No Scandal,0,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,2,Male,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,2,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,3,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,3,Female,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,4,Male,Conservative Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,4,Female,Conservative Party,Neutral,No Scandal,0,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,5,Male,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,5,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,6,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
143,6,Female,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,3,1,2,3,155.245.28.12,0,0
144,1,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,1,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,2,Male,Labour Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,2,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,3,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,3,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,4,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,4,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,5,Male,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,5,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,6,Female,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
144,6,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,3,2,2,3,155.245.28.9,0,0
145,1,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,1,Male,Liberal Democrats,Neutral,Sexual Harassment,1,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,2,Male,Liberal Democrats,Neutral,No Scandal,0,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,2,Female,Conservative Party,Support EU Integration,Sexual Harassment,1,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,3,Female,Labour Party,Neutral,Sexual Harassment,1,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,3,Male,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,4,Male,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,4,Female,Conservative Party,Support EU Integration,Misreporting Funds,1,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,5,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,5,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,6,Male,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
145,6,Male,Liberal Democrats,Support EU Integration,Plagiarism,0,1,1,1,2,1,2,1,1,4,155.245.28.10,0,0
146,1,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,1,Male,Conservative Party,Neutral,Having an Extramarital Affair,0,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,2,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,2,Male,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,3,Male,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,3,Female,Labour Party,Neutral,Sexual Harassment,0,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,4,Male,Conservative Party,Neutral,No Scandal,1,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,4,Male,Conservative Party,Neutral,Plagiarism,0,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,5,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,5,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,6,Male,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
146,6,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,3,1,3,1,1,4,155.245.28.4,0,0
147,1,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,1,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,2,Female,Labour Party,Neutral,Misreporting Funds,1,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,2,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,3,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,3,Female,Labour Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,4,Male,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,4,Female,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,5,Male,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,5,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,6,Female,Labour Party,Oppose EU Integration,No Scandal,1,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
147,6,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,4,1,4,2,2,2,155.245.28.2,0,0
148,1,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,1,Female,Labour Party,Neutral,Misreporting Funds,1,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,2,Female,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,2,Female,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,3,Male,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,3,Female,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,4,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,4,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,5,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,5,Female,Labour Party,Oppose EU Integration,No Scandal,1,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,6,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
148,6,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,2,1,3,3,155.245.28.8,0,0
149,1,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,1,Female,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,2,Female,Liberal Democrats,Oppose EU Integration,No Scandal,0,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,2,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,3,Female,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,3,Male,Labour Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,4,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,4,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,5,Female,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,5,Female,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,6,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
149,6,Female,Conservative Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,2,1,2,155.245.28.2,0,0
150,1,Male,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,1,Male,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,2,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,2,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,3,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,3,Female,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,4,Male,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,4,Female,Labour Party,Oppose EU Integration,No Scandal,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,5,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,5,Male,Conservative Party,Neutral,No Scandal,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,6,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
150,6,Male,Labour Party,Support EU Integration,No Scandal,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
151,1,Male,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
151,1,Female,Conservative Party,Neutral,Sexual Harassment,1,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
151,2,Female,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
151,2,Male,Conservative Party,Support EU Integration,No Scandal,0,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
151,3,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
151,3,Male,Labour Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
151,4,Male,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
151,4,Male,Labour Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
151,5,Male,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
151,5,Male,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,2,2,1,3,155.245.28.8,0,0
