StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-7,F-1-1-7,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-1-2-7,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-7,F-2-1-7,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6,F-2-2-7
2018-06-19 03:35:01,2018-06-19 03:35:23,IP Address,217.68.254.137,100,22,True,2018-06-19 03:35:23,R_DdfOfSYc97QDcnT,,,,,51.88330078125,0.89999389648438,anonymous,EN,8.311,8.311,9.429,1,Minister 1,4.503,4.503,11.201,1,Minister 1,Party Affiliation,Conservative Party,PM's Position in EU Integration,Support EU Integration,Gender,Male,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,PM's Scandal,No Scandal,Liberal Democrats,Oppose EU Integration,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,Plagiarism,Party Affiliation,Conservative Party,PM's Position in EU Integration,Neutral,Gender,Male,PM's Partisanship,Conservative Party,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,PM's Scandal,Sexual Harassment,Labour Party,Neutral,Male,Labour Party,Neutral,Sexual Harassment,Sexual Harassment
2018-06-19 03:47:03,2018-06-19 03:47:09,IP Address,82.27.112.61,100,6,True,2018-06-19 03:47:10,R_1jPnnkahX9DBlwG,,,,,51.88330078125,0.89999389648438,anonymous,EN,0.522,2.313,2.363,5,Minister 1,0.419,1.21,1.974,3,Minister 2,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,PM's Scandal,Misreporting Funds,PM's Partisanship,Labour Party,Gender,Male,Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,Conservative Party,Oppose EU Integration,Plagiarism,Conservative Party,Female,No Scandal,Support EU Integration,Party Affiliation,Conservative Party,EU Integration,Neutral,PM's Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,Gender,Male,Scandal,Plagiarism,PM's Position in EU Integration,Neutral,Labour Party,Oppose EU Integration,Misreporting Funds,Labour Party,Female,Misreporting Funds,Oppose EU Integration
2018-06-19 03:52:49,2018-06-19 03:53:17,IP Address,155.245.58.127,100,28,True,2018-06-19 03:53:18,R_2xRZ5KynsW4vFom,,,,,51.882797241211,1.0045928955078,anonymous,EN,13.933,13.933,15.425,1,Minister 2,11.314,11.314,12.311,1,Minister 1,Scandal,Sexual Harassment,Gender,Female,PM's Partisanship,Conservative Party,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,EU Integration,Oppose EU Integration,Plagiarism,Male,Conservative Party,Plagiarism,Support EU Integration,Liberal Democrats,Support EU Integration,Scandal,Sexual Harassment,Gender,Male,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Plagiarism,Male,Labour Party,Misreporting Funds,Oppose EU Integration,Labour Party,Support EU Integration
2018-06-19 03:56:59,2018-06-19 03:57:40,IP Address,82.132.227.74,100,40,True,2018-06-19 03:57:40,R_3L533lpVgVX6QNN,,,,,51.600006103516,-0.066696166992188,anonymous,EN,1.818,10.361,12.113,4,Minister 2,12.189,23.984,24.866,6,Minister 1,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Gender,Female,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,PM's Scandal,No Scandal,Oppose EU Integration,Conservative Party,Male,No Scandal,Conservative Party,Support EU Integration,Sexual Harassment,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Gender,Female,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,Oppose EU Integration,Liberal Democrats,Male,Having an Extramarital Affair,Conservative Party,Support EU Integration,Misreporting Funds
2018-06-19 03:57:35,2018-06-19 03:58:19,IP Address,86.147.203.180,100,43,True,2018-06-19 03:58:19,R_2zGTDyrTxW2XYGB,,,,,51.88330078125,0.56669616699219,anonymous,EN,6.454,9.583,10.526,5,Minister 2,9.855,31.165,31.762,8,Minister 2,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Support EU Integration,Scandal,Misreporting Funds,Gender,Female,Conservative Party,Conservative Party,Sexual Harassment,Neutral,Neutral,Misreporting Funds,Male,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,EU Integration,Support EU Integration,PM's Position in EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Gender,Female,Conservative Party,Conservative Party,Having an Extramarital Affair,Support EU Integration,Oppose EU Integration,Having an Extramarital Affair,Male
2018-06-19 04:01:26,2018-06-19 04:01:54,IP Address,77.111.247.72,100,27,True,2018-06-19 04:01:54,R_3HLDJxHFRHCHAXq,,,,,47,8,anonymous,EN,13.105,13.105,14.32,1,Minister 2,9.545,9.545,10.364,1,Minister 2,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Plagiarism,Gender,Male,PM's Partisanship,Conservative Party,Scandal,Sexual Harassment,Oppose EU Integration,Labour Party,Support EU Integration,Plagiarism,Male,Labour Party,No Scandal,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,Gender,Female,PM's Partisanship,Labour Party,Scandal,Having an Extramarital Affair,Support EU Integration,Labour Party,Support EU Integration,Having an Extramarital Affair,Female,Labour Party,Misreporting Funds
2018-06-19 04:00:07,2018-06-19 04:03:26,IP Address,86.132.231.179,100,199,True,2018-06-19 04:03:27,R_2QFgy6lNBFIlvom,,,,,50.850006103516,0.56669616699219,anonymous,EN,190.702,201.802,203.588,3,Minister 2,2.515,6.164,7.914,4,Minister 2,Gender,Female,EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Misreporting Funds,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Male,Neutral,Labour Party,Misreporting Funds,Plagiarism,Neutral,Labour Party,Gender,Female,EU Integration,Neutral,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,Scandal,Sexual Harassment,PM's Position in EU Integration,Neutral,Party Affiliation,Conservative Party,Female,Support EU Integration,Conservative Party,Having an Extramarital Affair,Plagiarism,Oppose EU Integration,Liberal Democrats
2018-06-19 04:06:54,2018-06-19 04:07:45,IP Address,86.167.232.130,100,51,True,2018-06-19 04:07:46,R_11Z7S1MV73Vu6qd,,,,,51.88330078125,0.89999389648438,anonymous,EN,2.258,24.078,24.739,8,Minister 1,2.01,24.016,24.734,6,Minister 1,PM's Scandal,Plagiarism,EU Integration,Neutral,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,No Scandal,Gender,Male,PM's Position in EU Integration,Neutral,Plagiarism,Oppose EU Integration,Conservative Party,Conservative Party,Misreporting Funds,Female,Oppose EU Integration,PM's Scandal,Plagiarism,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,Scandal,Having an Extramarital Affair,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,Having an Extramarital Affair,Oppose EU Integration,Conservative Party,Liberal Democrats,Having an Extramarital Affair,Female,Oppose EU Integration
2018-06-19 04:10:28,2018-06-19 04:11:08,IP Address,86.30.98.84,100,39,True,2018-06-19 04:11:08,R_1jT8VQPALcqY6G7,,,,,51.908599853516,0.9208984375,anonymous,EN,4.26,13.956,14.554,5,Minister 2,5.156,16.176,16.772,6,Minister 1,Party Affiliation,Liberal Democrats,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Scandal,No Scandal,Gender,Male,EU Integration,Neutral,Liberal Democrats,Misreporting Funds,Support EU Integration,Conservative Party,No Scandal,Female,Neutral,Party Affiliation,Conservative Party,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Scandal,Misreporting Funds,Gender,Male,EU Integration,Support EU Integration,Liberal Democrats,No Scandal,Oppose EU Integration,Conservative Party,Plagiarism,Male,Neutral
2018-06-19 04:11:00,2018-06-19 04:11:41,IP Address,86.148.156.140,100,40,True,2018-06-19 04:11:41,R_1odRukablrtQHwT,,,,,51.88330078125,0.36669921875,anonymous,EN,22.793,22.793,24.103,1,Minister 1,14.463,14.463,15.308,1,Minister 2,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Labour Party,PM's Scandal,Plagiarism,Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Labour Party,Support EU Integration,Labour Party,Having an Extramarital Affair,Plagiarism,Support EU Integration,Female,Labour Party,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Liberal Democrats,Neutral,Conservative Party,No Scandal,Sexual Harassment,Support EU Integration,Female,Liberal Democrats
2018-06-19 04:13:40,2018-06-19 04:14:04,IP Address,81.109.254.163,100,23,True,2018-06-19 04:14:04,R_u1VWJnrLvvrmLWV,,,,,51.399993896484,0.050003051757812,anonymous,EN,2.896,12.547,14.959,5,Minister 1,1.665,5.903,6.39,4,Minister 1,PM's Scandal,No Scandal,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Gender,Female,Scandal,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Having an Extramarital Affair,Labour Party,Oppose EU Integration,Male,Sexual Harassment,Oppose EU Integration,Labour Party,PM's Scandal,Sexual Harassment,Party Affiliation,Liberal Democrats,EU Integration,Oppose EU Integration,Gender,Male,Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Sexual Harassment,Liberal Democrats,Oppose EU Integration,Female,Misreporting Funds,Oppose EU Integration,Conservative Party
2018-06-19 04:13:12,2018-06-19 04:14:14,IP Address,31.221.65.146,100,61,True,2018-06-19 04:14:14,R_28SXlDhbsrhIsQF,,,,,51.514205932617,-0.093093872070312,anonymous,EN,5.036,36.344,38.1,5,Minister 2,2.595,18.289,19.898,4,Minister 2,EU Integration,Neutral,Gender,Male,Scandal,Misreporting Funds,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Neutral,Neutral,Male,Plagiarism,Plagiarism,Conservative Party,Conservative Party,Support EU Integration,EU Integration,Support EU Integration,Gender,Female,Scandal,No Scandal,PM's Scandal,No Scandal,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Neutral,Oppose EU Integration,Male,No Scandal,Sexual Harassment,Labour Party,Labour Party,Support EU Integration
2018-06-19 04:21:24,2018-06-19 04:22:08,IP Address,86.12.161.20,100,44,True,2018-06-19 04:22:08,R_2SfrlVWAsdTB4W3,,,,,51.514205932617,-0.093093872070312,anonymous,EN,20.507,20.507,21.852,1,Minister 2,19.292,19.292,20.949,1,Minister 1,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Labour Party,Scandal,Having an Extramarital Affair,Gender,Female,EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,PM's Scandal,Misreporting Funds,Neutral,Labour Party,Misreporting Funds,Male,Neutral,Labour Party,Misreporting Funds,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,Scandal,No Scandal,Gender,Male,EU Integration,Neutral,PM's Partisanship,Conservative Party,PM's Scandal,Misreporting Funds,Oppose EU Integration,Conservative Party,Plagiarism,Female,Support EU Integration,Conservative Party,Having an Extramarital Affair
2018-06-19 04:22:18,2018-06-19 04:22:57,IP Address,5.151.215.96,100,38,True,2018-06-19 04:22:57,R_3iVITEIpIpQ747h,,,,,51.908599853516,0.9208984375,anonymous,EN,2.987,5.471,8.154,4,Minister 2,1.061,27.631,29.173,5,Minister 2,EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Neutral,Scandal,No Scandal,PM's Partisanship,Conservative Party,Gender,Male,Support EU Integration,Misreporting Funds,Labour Party,Oppose EU Integration,Misreporting Funds,Labour Party,Male,EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,Party Affiliation,Labour Party,PM's Position in EU Integration,Oppose EU Integration,Scandal,Plagiarism,PM's Partisanship,Labour Party,Gender,Female,Oppose EU Integration,Plagiarism,Labour Party,Support EU Integration,Having an Extramarital Affair,Labour Party,Female
2018-06-19 04:28:25,2018-06-19 04:29:45,IP Address,86.1.190.190,100,79,True,2018-06-19 04:29:45,R_28NxX469pwdAwCn,,,,,51.908599853516,0.9208984375,anonymous,EN,7.359,29.992,32.341,3,Minister 2,4.113,35.774,46.638,2,Minister 2,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Scandal,Sexual Harassment,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Having an Extramarital Affair,Oppose EU Integration,Male,Liberal Democrats,Conservative Party,No Scandal,Support EU Integration,Sexual Harassment,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,Scandal,Sexual Harassment,PM's Position in EU Integration,Neutral,PM's Scandal,Misreporting Funds,Neutral,Male,Labour Party,Labour Party,Plagiarism,Oppose EU Integration,Sexual Harassment
2018-06-19 04:34:18,2018-06-19 04:34:57,IP Address,86.1.186.170,100,38,True,2018-06-19 04:34:57,R_1o73FhS8yxLy9ko,,,,,51.88330078125,0.89999389648438,anonymous,EN,0.999,12.916,15.895,8,Minister 1,0.14,14.741,15.663,5,Minister 2,PM's Scandal,Having an Extramarital Affair,EU Integration,Neutral,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,Gender,Female,Scandal,Having an Extramarital Affair,Sexual Harassment,Support EU Integration,Labour Party,Labour Party,Support EU Integration,Female,No Scandal,PM's Scandal,Plagiarism,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,Gender,Male,Scandal,Sexual Harassment,Plagiarism,Neutral,Conservative Party,Conservative Party,Neutral,Male,Sexual Harassment
2018-06-19 04:35:41,2018-06-19 04:36:07,IP Address,155.245.59.228,100,26,True,2018-06-19 04:36:08,R_2ZBwo7mGeYAx2AG,,,,,51.949996948242,1.0666961669922,anonymous,EN,9.544,9.544,10.224,1,Minister 2,14.587,14.587,15.576,1,Minister 1,Scandal,No Scandal,PM's Partisanship,Labour Party,PM's Scandal,Sexual Harassment,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Gender,Female,PM's Position in EU Integration,Neutral,Having an Extramarital Affair,Conservative Party,No Scandal,Liberal Democrats,Oppose EU Integration,Male,Neutral,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,PM's Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Gender,Male,PM's Position in EU Integration,Neutral,Misreporting Funds,Labour Party,No Scandal,Labour Party,Oppose EU Integration,Male,Oppose EU Integration
2018-06-19 04:36:49,2018-06-19 04:37:18,IP Address,81.154.34.58,100,29,True,2018-06-19 04:37:19,R_3foWGLUB3dgGnIx,,,,,51.88330078125,0.89999389648438,anonymous,EN,2.394,8.521,10.078,4,Minister 1,1.662,16.306,17.868,4,Minister 2,PM's Position in EU Integration,Neutral,EU Integration,Support EU Integration,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Gender,Male,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,Support EU Integration,Oppose EU Integration,Plagiarism,Labour Party,Female,Labour Party,Misreporting Funds,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Gender,Female,PM's Partisanship,Labour Party,PM's Scandal,Having an Extramarital Affair,Neutral,Support EU Integration,Sexual Harassment,Labour Party,Male,Labour Party,Sexual Harassment
2018-06-19 04:41:47,2018-06-19 04:42:15,IP Address,82.71.32.36,100,27,True,2018-06-19 04:42:15,R_2COfYDW0umEun5D,,,,,50.850006103516,0.56669616699219,anonymous,EN,10.402,11.313,11.911,2,Minister 1,11.156,11.156,11.914,1,Minister 2,Party Affiliation,Conservative Party,PM's Position in EU Integration,Neutral,EU Integration,Neutral,Gender,Male,Scandal,No Scandal,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Liberal Democrats,Support EU Integration,Oppose EU Integration,Female,No Scandal,No Scandal,Conservative Party,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Support EU Integration,EU Integration,Oppose EU Integration,Gender,Male,Scandal,Misreporting Funds,PM's Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,Conservative Party,Support EU Integration,Oppose EU Integration,Female,Misreporting Funds,Plagiarism,Conservative Party
2018-06-19 04:42:28,2018-06-19 04:42:48,IP Address,94.193.118.68,100,20,True,2018-06-19 04:42:48,R_1DHX2tg4nYYl0wr,,,,,52.083297729492,1.1667022705078,anonymous,EN,3.51,8.301,8.324,6,Minister 1,6.188,9.89,10.559,3,Minister 2,EU Integration,Oppose EU Integration,Gender,Female,Party Affiliation,Labour Party,PM's Partisanship,Labour Party,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,PM's Scandal,Misreporting Funds,Support EU Integration,Female,Liberal Democrats,Conservative Party,Sexual Harassment,Support EU Integration,Plagiarism,EU Integration,Oppose EU Integration,Gender,Female,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,PM's Scandal,Sexual Harassment,Neutral,Female,Liberal Democrats,Conservative Party,No Scandal,Oppose EU Integration,Plagiarism
2018-06-19 04:51:47,2018-06-19 04:52:07,IP Address,86.14.187.92,100,20,True,2018-06-19 04:52:08,R_3rwLelTbcQnbTPj,,,,,51.908599853516,0.9208984375,anonymous,EN,0.914,5.606,6.055,4,Minister 1,0.201,1.984,3.693,3,Minister 1,PM's Scandal,Sexual Harassment,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,Gender,Female,PM's Partisanship,Conservative Party,Sexual Harassment,Oppose EU Integration,Support EU Integration,Plagiarism,Conservative Party,Female,Conservative Party,PM's Scandal,No Scandal,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,Party Affiliation,Liberal Democrats,Gender,Male,PM's Partisanship,Conservative Party,Misreporting Funds,Oppose EU Integration,Neutral,Plagiarism,Conservative Party,Male,Conservative Party
