IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-5,F-1-2-6,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-5,F-2-2-6
82.27.112.61,100,46,TRUE,2018/6/19 03:45,R_1K0TZ08jWZl0UVv,,,,,51.88330078,0.899993896,anonymous,EN,1.832,21.096,22.044,7,0.932,13.797,14.509,10,Prime Minister 2,1.457,6.781,7.853,6,Prime Minister 1,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Misreporting Funds,Gender,Male,Labour Party,Labour Party,Misreporting Funds,Male,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Minister's Scandal,No Scandal,Gender,Male,Conservative Party,Conservative Party,Misreporting Funds,Female,EU Integration,Neutral,Scandal,Plagiarism,Neutral,Misreporting Funds,EU Integration,Support EU Integration,Scandal,No Scandal,Neutral,Sexual Harassment
155.245.58.127,100,61,TRUE,2018/6/19 03:51,R_2X4fl6IxoJAcqIV,,,,,51.88279724,1.004592896,anonymous,EN,0,0,37.138,0,9.635,9.635,11.241,1,Prime Minister 1,10.469,10.469,11.573,1,Prime Minister 1,Minister's Partisanship,Labour Party,Gender,Male,Minister's Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Conservative Party,Female,Plagiarism,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Gender,Male,Minister's Scandal,Misreporting Funds,EU Integration,Support EU Integration,Conservative Party,Female,Misreporting Funds,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Conservative Party,Having an Extranarital Affair,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Conservative Party,No Scandal
82.132.227.74,100,56,TRUE,2018/6/19 03:54,R_11Zap0pMMwqqPll,,,,,51.6000061,-0.066696167,anonymous,EN,4.648,12.676,19.527,5,7.336,9.736,13.991,4,Prime Minister 2,9.379,10.756,11.66,4,Prime Minister 2,Gender,Female,Party Affiliation,Conservative Party,EU Integration,Neutral,Scandal,Plagiarism,Male,Conservative Party,Oppose EU Integration,No Scandal,Gender,Male,Party Affiliation,Labour Party,EU Integration,Neutral,Scandal,No Scandal,Female,Labour Party,Oppose EU Integration,No Scandal,Minister's Partisanship,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Conservative Party,Having an Extramarital Affair,Minister's Partisanship,Labour Party,Minister's Scandal,Plagiarism,Labour Party,Sexual Harassment
86.147.203.180,100,102,TRUE,2018/6/19 03:54,R_2P7NzgzkGsBaWvY,,,,,51.88330078,0.566696167,anonymous,EN,10.517,39.178,44.769,11,12.763,41.21,44.552,4,Prime Minister 2,2.139,11.103,11.988,5,Prime Minister 2,Minister's Scandal,Having an Extramarital Affair,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,EU Integration,Neutral,Having an Extramarital Affair,Misreporting Funds,Conservative Party,Neutral,Minister's Scandal,Having an Extramarital Affair,Scandal,Sexual Harassment,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Having an Extramarital Affair,No Scandal,Conservative Party,Oppose EU Integration,Minister's Partisanship,Labour Party,Gender,Female,Liberal Democrats,Male,Minister's Partisanship,Labour Party,Gender,Male,Liberal Democrats,Male
86.132.231.179,100,157,TRUE,2018/6/19 03:55,R_332LiAs5A6oz7yT,,,,,50.8500061,0.566696167,anonymous,EN,18.265,41.722,43.626,8,3.81,97.158,98.813,4,Prime Minister 1,20.814,22.191,23.381,3,Prime Minister 2,EU Integration,Neutral,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Neutral,Conservative Party,Having an Extramarital Affair,Female,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Support EU Integration,Conservative Party,Having an Extramarital Affair,Female,Minister's Partisanship,Liberal Democrats,Scandal,Misreporting Funds,Conservative Party,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,Liberal Democrats,Having an Extranarital Affair
77.111.247.72,100,43,TRUE,2018/6/19 03:59,R_1mCxM69I9HLe6wb,,,,,47,8,anonymous,EN,0,0,17.014,0,11.115,11.115,12.261,1,Prime Minister 2,12.536,12.536,13.465,1,Prime Minister 1,Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Gender,Male,Party Affiliation,Conservative Party,Having an Extranarital Affair,Labour Party,Female,Labour Party,Scandal,No Scandal,Minister's Partisanship,Labour Party,Gender,Female,Party Affiliation,Labour Party,Plagiarism,Conservative Party,Male,Conservative Party,EU Integration,Neutral,Minister's Scandal,No Scandal,Support EU Integration,Plagiarism,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Oppose EU Integration,Plagiarism
86.167.232.130,100,93,TRUE,2018/6/19 04:02,R_2dRdFE13bNLdPSe,,,,,51.88330078,0.899993896,anonymous,EN,3.064,44.099,46.133,13,8.992,21.38,22.566,5,Prime Minister 2,2.833,21.285,21.886,5,Prime Minister 1,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Scandal,Plagiarism,Conservative Party,Liberal Democrats,Support EU Integration,No Scandal,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,EU Integration,Neutral,Scandal,Misreporting Funds,Conservative Party,Conservative Party,Support EU Integration,Plagiarism,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Female,Plagiarism,Gender,Female,Minister's Scandal,No Scandal,Male,Having an Extramarital Affair
82.132.246.208,100,42,TRUE,2018/6/19 04:05,R_3n1NxyjZP1GAfve,,,,,52.58329773,-2.133300781,anonymous,EN,5.064,5.693,6.75,2,0.54,15.864,16.358,4,Prime Minister 2,0.926,9.206,12.019,3,Prime Minister 1,Scandal,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Gender,Male,Party Affiliation,Conservative Party,Misreporting Funds,Liberal Democrats,Male,Conservative Party,Scandal,Plagiarism,Minister's Partisanship,Labour Party,Gender,Female,Party Affiliation,Labour Party,Misreporting Funds,Labour Party,Male,Labour Party,Minister's Scandal,Plagiarism,EU Integration,Neutral,Misreporting Funds,Support EU Integration,Minister's Scandal,Plagiarism,EU Integration,Support EU Integration,Having an Extramarital Affair,Oppose EU Integration
86.30.98.84,100,60,TRUE,2018/6/19 04:08,R_3qpQQIwZzfRnfha,,,,,51.90859985,0.920898438,anonymous,EN,5.473,10.891,16.2,4,0.913,12.719,21.291,4,Prime Minister 2,1.296,11.314,12.376,6,Prime Minister 1,EU Integration,Neutral,Gender,Female,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Support EU Integration,Female,Liberal Democrats,Conservative Party,EU Integration,Support EU Integration,Gender,Male,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Oppose EU Integration,Male,Conservative Party,Conservative Party,Scandal,Sexual Harassment,Minister's Scandal,Misreporting Funds,Plagiarism,Sexual Harassment,Scandal,Sexual Harassment,Minister's Scandal,Having an Extramarital Affair,Having an Extranarital Affair,Sexual Harassment
86.148.156.140,100,95,TRUE,2018/6/19 04:08,R_1l3mODjgn4M4V7O,,,,,51.88330078,0.366699219,anonymous,EN,0,0,39.736,0,34.157,34.157,35.236,1,Prime Minister 1,17.761,17.761,18.729,1,Prime Minister 1,Scandal,No Scandal,Party Affiliation,Labour Party,EU Integration,Neutral,Gender,Female,Sexual Harassment,Conservative Party,Support EU Integration,Female,Scandal,No Scandal,Party Affiliation,Conservative Party,EU Integration,Neutral,Gender,Female,Having an Extranarital Affair,Conservative Party,Support EU Integration,Female,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,Conservative Party,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Minister's Scandal,No Scandal,Conservative Party,Having an Extramarital Affair
81.109.254.163,100,49,TRUE,2018/6/19 04:10,R_2907iiORC44FcEt,,,,,51.3999939,0.050003052,anonymous,EN,6.253,9.972,12.743,4,4.174,16.614,20.255,3,Prime Minister 1,1.626,11.768,14.594,3,Prime Minister 2,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Male,Minister's Partisanship,Liberal Democrats,Neutral,Conservative Party,Female,Conservative Party,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Gender,Male,Minister's Partisanship,Liberal Democrats,Neutral,Conservative Party,Male,Conservative Party,Minister's Scandal,Sexual Harassment,Scandal,Having an Extranarital Affair,Sexual Harassment,Plagiarism,Minister's Scandal,Plagiarism,Scandal,Plagiarism,Plagiarism,Plagiarism
31.221.65.146,100,103,TRUE,2018/6/19 04:10,R_8iRbShxLCmVxFAZ,,,,,51.51420593,-0.093093872,anonymous,EN,16.542,17.539,18.734,2,8.478,59.624,62.251,5,Prime Minister 1,1.467,17.821,18.541,5,Prime Minister 1,EU Integration,Neutral,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Minister's Scandal,Misreporting Funds,Oppose EU Integration,Plagiarism,Conservative Party,Misreporting Funds,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Support EU Integration,No Scandal,Conservative Party,Plagiarism,Minister's Partisanship,Labour Party,Gender,Female,Liberal Democrats,Male,Minister's Partisanship,Labour Party,Gender,Male,Liberal Democrats,Male
5.151.215.96,100,38,TRUE,2018/6/19 04:18,R_22EWw7mDiF7vEIM,,,,,51.90859985,0.920898438,anonymous,EN,2.197,9.379,9.419,4,1.191,12.408,15.134,4,Prime Minister 2,3.596,9.822,12.249,4,Prime Minister 1,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Gender,Female,Having an Extramarital Affair,Conservative Party,Liberal Democrats,Female,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Male,Having an Extramarital Affair,Conservative Party,Conservative Party,Female,Scandal,No Scandal,EU Integration,Oppose EU Integration,Misreporting Funds,Oppose EU Integration,Scandal,Sexual Harassment,EU Integration,Neutral,Sexual Harassment,Oppose EU Integration
86.12.161.20,100,55,TRUE,2018/6/19 04:18,R_bBkYuIrrOAB6xdn,,,,,51.51420593,-0.093093872,anonymous,EN,0,0,12.966,0,13.78,13.78,16.356,1,Prime Minister 1,20.151,20.151,23.789,1,Prime Minister 1,EU Integration,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Labour Party,Gender,Female,Oppose EU Integration,Misreporting Funds,Conservative Party,Male,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Gender,Male,Neutral,Sexual Harassment,Liberal Democrats,Male,Scandal,Plagiarism,Party Affiliation,Labour Party,No Scandal,Conservative Party,Scandal,Plagiarism,Party Affiliation,Conservative Party,Plagiarism,Conservative Party
155.245.59.228,100,84,TRUE,2018/6/19 04:25,R_24zTxFxIip1ubNJ,,,,,51.94999695,1.066696167,anonymous,EN,0,0,39.267,0,26.077,26.077,27.826,1,Prime Minister 2,17.473,17.473,18.331,1,Prime Minister 2,EU Integration,Support EU Integration,Scandal,Misreporting Funds,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Oppose EU Integration,Plagiarism,Male,Plagiarism,EU Integration,Neutral,Scandal,Sexual Harassment,Gender,Male,Minister's Scandal,Having an Extramarital Affair,Support EU Integration,No Scandal,Male,Having an Extramarital Affair,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Labour Party,Labour Party,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Labour Party,Labour Party
86.1.190.190,100,167,TRUE,2018/6/19 04:25,R_2cupNHBHlsEAati,,,,,51.90859985,0.920898438,anonymous,EN,8.851,11.681,16.375,3,4.428,126.25,127.687,3,Prime Minister 1,5.076,26.878,28.705,3,Prime Minister 1,Minister's Scandal,Misreporting Funds,Party Affiliation,Labour Party,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Having an Extramarital Affair,Conservative Party,Plagiarism,Support EU Integration,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Sexual Harassment,Labour Party,Sexual Harassment,Support EU Integration,Minister's Partisanship,Labour Party,Gender,Male,Liberal Democrats,Male,Minister's Partisanship,Conservative Party,Gender,Female,Labour Party,Female
86.1.186.170,100,65,TRUE,2018/6/19 04:32,R_1E5yv8yL3OXUFqW,,,,,51.88330078,0.899993896,anonymous,EN,0.918,11.458,17.466,13,0.652,17.86,20.451,6,Prime Minister 2,0.67,11.06,13.636,6,Prime Minister 1,Minister's Partisanship,Liberal Democrats,Scandal,Misreporting Funds,Minister's Scandal,Plagiarism,Gender,Male,Conservative Party,No Scandal,No Scandal,Female,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Conservative Party,Having an Extranarital Affair,No Scandal,Male,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Neutral,Conservative Party,EU Integration,Neutral,Party Affiliation,Conservative Party,Support EU Integration,Conservative Party
81.154.34.58,100,46,TRUE,2018/6/19 04:35,R_2tlYFpRoEAYkgcw,,,,,51.88330078,0.899993896,anonymous,EN,6.151,7.999,10.073,2,12.034,19.091,19.898,4,Prime Minister 1,11.876,11.885,14.919,2,Prime Minister 1,Gender,Female,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Female,Oppose EU Integration,Conservative Party,Misreporting Funds,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Scandal,No Scandal,Male,Oppose EU Integration,Labour Party,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Plagiarism,Liberal Democrats,Having an Extramarital Affair,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Sexual Harassment,Labour Party,No Scandal
82.71.32.36,100,50,TRUE,2018/6/19 04:40,R_QbtEtZUOkzyQrQZ,,,,,50.8500061,0.566696167,anonymous,EN,0,0,10.56,0,24.191,24.191,25.048,1,Prime Minister 1,11.104,11.104,11.748,1,Prime Minister 1,Minister's Partisanship,Conservative Party,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Liberal Democrats,Misreporting Funds,Conservative Party,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Labour Party,Having an Extramarital Affair,Labour Party,Having an Extranarital Affair,Gender,Female,EU Integration,Oppose EU Integration,Female,Oppose EU Integration,Gender,Male,EU Integration,Neutral,Male,Support EU Integration
94.193.118.68,100,44,TRUE,2018/6/19 04:40,R_pbbtyq705yrYh5n,,,,,52.08329773,1.166702271,anonymous,EN,10.959,21.002,21.66,5,2.103,4.603,6.191,4,Prime Minister 2,3.165,13.841,15.242,5,Prime Minister 2,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Male,No Scandal,Conservative Party,Liberal Democrats,Female,Scandal,Misreporting Funds,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Male,Misreporting Funds,Conservative Party,Conservative Party,Male,EU Integration,Neutral,Minister's Scandal,Plagiarism,Neutral,Plagiarism,EU Integration,Oppose EU Integration,Minister's Scandal,Plagiarism,Neutral,Having an Extramarital Affair
86.14.187.92,100,46,TRUE,2018/6/19 04:50,R_1MMQbgvKAOljtVC,,,,,51.90859985,0.920898438,anonymous,EN,7.521,10.155,11.062,3,12.735,13.702,16.21,3,Prime Minister 1,1.374,3.579,4.5,3,Prime Minister 2,Minister's Scandal,No Scandal,Scandal,No Scandal,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Sexual Harassment,Misreporting Funds,Support EU Integration,Conservative Party,Minister's Scandal,Plagiarism,Scandal,Having an Extranarital Affair,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Plagiarism,Plagiarism,Oppose EU Integration,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Female,Conservative Party,Female,Party Affiliation,Conservative Party,Gender,Male,Conservative Party,Female
86.30.73.93,100,84,TRUE,2018/6/19 04:52,R_PM38EzsbHvfrumt,,,,,51.88330078,0.899993896,anonymous,EN,12.562,12.562,16.675,1,24.232,25.946,27.409,2,Prime Minister 2,2.914,35.007,37.099,2,Prime Minister 1,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Scandal,Having an Extranarital Affair,Oppose EU Integration,No Scandal,Conservative Party,Sexual Harassment,EU Integration,Oppose EU Integration,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Scandal,Sexual Harassment,Oppose EU Integration,Misreporting Funds,Liberal Democrats,Having an Extranarital Affair,Gender,Female,Party Affiliation,Conservative Party,Male,Conservative Party,Gender,Female,Party Affiliation,Conservative Party,Male,Conservative Party
151.224.218.189,100,92,TRUE,2018/6/19 04:54,R_uqTqjUZXgCroXIt,,,,,52.08329773,1.166702271,anonymous,EN,0,0,45.211,0,20.277,20.277,24.069,1,Prime Minister 1,18.299,18.299,20.142,1,Prime Minister 1,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Scandal,No Scandal,EU Integration,Neutral,Misreporting Funds,Conservative Party,Sexual Harassment,Neutral,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Scandal,No Scandal,EU Integration,Oppose EU Integration,Sexual Harassment,Conservative Party,Plagiarism,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Female,Conservative Party,Male,Party Affiliation,Labour Party,Gender,Female,Conservative Party,Male
85.255.237.90,100,44,TRUE,2018/6/19 04:54,R_2S1gUQZJ9rA7iCK,,,,,51.51420593,-0.093093872,anonymous,EN,6.938,14.668,16.227,5,0.958,18.81,19.415,10,Prime Minister 1,0.421,4.666,5.446,3,Prime Minister 1,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Liberal Democrats,Male,Conservative Party,Sexual Harassment,Conservative Party,Gender,Male,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Minister's Partisanship,Labour Party,Male,Conservative Party,Plagiarism,Liberal Democrats,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Plagiarism,Neutral,Scandal,No Scandal,EU Integration,Oppose EU Integration,Sexual Harassment,Neutral
94.197.120.183,100,30,TRUE,2018/6/19 05:09,R_3MGuCSK5Spit0CV,,,,,51.51420593,-0.093093872,anonymous,EN,2.943,7.391,7.838,4,2.216,6.496,7.449,4,Prime Minister 2,1.157,7.937,11.482,3,Prime Minister 2,Gender,Female,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Party Affiliation,Conservative Party,Female,Conservative Party,Support EU Integration,Conservative Party,Gender,Female,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Female,Liberal Democrats,Neutral,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Scandal,Having an Extramarital Affair,No Scandal,Sexual Harassment,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,Sexual Harassment,Sexual Harassment
