IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6
155.245.28.9,100,44,TRUE,2018/6/4 08:39,R_1GVOirrZ331Ifj2,,,,,51.90859985,0.920898438,anonymous,EN,32.444,32.444,33.244,1,Prime Minister 2,10.782,10.782,12.035,1,Prime Minister 2,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Partisanship,Liberal Democrats,Gender,Female,EU Integration,Support EU Integration,Minister's Scandal,Plagiarism,Labour Party,Plagiarism,Labour Party,Female,Support EU Integration,Having an Extramarital Affair,Party Affiliation,Conservative Party,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Gender,Male,EU Integration,Support EU Integration,Minister's Scandal,Sexual Harassment,Conservative Party,Having an Extranarital Affair,Liberal Democrats,Female,Neutral,No Scandal
155.245.28.13,100,46,TRUE,2018/6/4 08:39,R_1dpnoViXQ6UH9Bs,,,,,51.90859985,0.920898438,anonymous,EN,12.647,12.647,15.457,1,Prime Minister 1,30.797,30.797,31.776,1,Prime Minister 1,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,Gender,Female,Labour Party,Labour Party,Oppose EU Integration,Misreporting Funds,Sexual Harassment,Male,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Labour Party,Labour Party,Oppose EU Integration,Sexual Harassment,Misreporting Funds,Male
155.245.29.130,100,183,TRUE,2018/6/19 03:20,R_9v22AcCVROJfHsl,,,,,51.90859985,0.920898438,anonymous,EN,185.296,185.489,187.087,2,Prime Minister 1,8.982,8.982,12.309,1,Prime Minister 1,Gender,Female,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Female,Oppose EU Integration,Conservative Party,Sexual Harassment,Liberal Democrats,No Scandal,Gender,Male,EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Misreporting Funds,Male,Oppose EU Integration,Conservative Party,Misreporting Funds,Liberal Democrats,Sexual Harassment
217.68.254.137,100,22,TRUE,2018/6/19 03:33,R_T74wWAKmEvasQYF,,,,,51.88330078,0.899993896,anonymous,EN,11.841,11.841,15.098,1,Prime Minister 1,5.982,5.982,7.3,1,Prime Minister 1,Minister's Partisanship,Conservative Party,Scandal,No Scandal,Party Affiliation,Conservative Party,EU Integration,Neutral,Gender,Female,Minister's Scandal,No Scandal,Liberal Democrats,Misreporting Funds,Conservative Party,Support EU Integration,Female,Plagiarism,Minister's Partisanship,Conservative Party,Scandal,No Scandal,Party Affiliation,Conservative Party,EU Integration,Neutral,Gender,Female,Minister's Scandal,No Scandal,Labour Party,Having an Extranarital Affair,Labour Party,Support EU Integration,Male,Sexual Harassment
82.27.112.61,100,30,TRUE,2018/6/19 03:45,R_2QS2Rqe0hcXPhil,,,,,51.88330078,0.899993896,anonymous,EN,2.162,12.367,13.329,9,Prime Minister 1,1.293,11.325,15.305,6,Prime Minister 2,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Scandal,Sexual Harassment,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Party Affiliation,Conservative Party,Liberal Democrats,Support EU Integration,Having an Extranarital Affair,Misreporting Funds,Male,Conservative Party,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Party Affiliation,Labour Party,Labour Party,Neutral,Having an Extranarital Affair,Having an Extramarital Affair,Male,Labour Party
155.245.58.127,100,41,TRUE,2018/6/19 03:51,R_AmrWOvmupNdOoDL,,,,,51.88279724,1.004592896,anonymous,EN,12.964,12.964,14.193,1,Prime Minister 1,25.032,25.032,25.994,1,Prime Minister 1,Gender,Female,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Scandal,Sexual Harassment,Male,Labour Party,Misreporting Funds,Oppose EU Integration,Labour Party,Misreporting Funds,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Scandal,Sexual Harassment,Female,Labour Party,Misreporting Funds,Oppose EU Integration,Labour Party,Sexual Harassment
82.132.227.74,100,33,TRUE,2018/6/19 03:55,R_V4p0dfiZfXHct33,,,,,51.6000061,-0.066696167,anonymous,EN,7.231,23.531,24.285,5,Prime Minister 1,6.736,7.516,8.152,3,Prime Minister 1,Minister's Partisanship,Labour Party,Scandal,No Scandal,Gender,Male,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Labour Party,Plagiarism,Female,Misreporting Funds,Labour Party,Support EU Integration,Minister's Partisanship,Conservative Party,Scandal,No Scandal,Gender,Female,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Labour Party,Misreporting Funds,Male,Sexual Harassment,Labour Party,Support EU Integration
86.147.203.180,100,41,TRUE,2018/6/19 03:55,R_2uCkpbNVrU3BT9f,,,,,51.88330078,0.566696167,anonymous,EN,2.589,14.35,15.289,4,Prime Minister 2,7.272,23.724,25.901,3,Prime Minister 1,Gender,Female,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Scandal,Plagiarism,Scandal,Sexual Harassment,Male,Conservative Party,Conservative Party,Support EU Integration,No Scandal,Plagiarism,Gender,Female,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Scandal,No Scandal,Male,Labour Party,Labour Party,Neutral,Sexual Harassment,Plagiarism
86.132.231.179,100,82,TRUE,2018/6/19 03:56,R_3EMTCoRCzMWxROs,,,,,50.8500061,0.566696167,anonymous,EN,63.08,74.679,76.068,3,Prime Minister 1,2.116,6.241,9.709,2,Prime Minister 2,EU Integration,Support EU Integration,Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Gender,Male,Minister's Scandal,Misreporting Funds,Support EU Integration,Having an Extranarital Affair,Liberal Democrats,Conservative Party,Male,Plagiarism,EU Integration,Neutral,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Support EU Integration,Plagiarism,Conservative Party,Conservative Party,Female,Plagiarism
77.111.247.72,100,40,TRUE,2018/6/19 04:00,R_1Y8f9ypB2SaEczn,,,,,47,8,anonymous,EN,24.893,24.893,26.677,1,Prime Minister 2,11.455,11.455,12.309,1,Prime Minister 2,Minister's Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Scandal,Misreporting Funds,Gender,Female,No Scandal,Support EU Integration,Conservative Party,Liberal Democrats,No Scandal,Male,Minister's Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Scandal,Misreporting Funds,Gender,Female,Having an Extramarital Affair,Support EU Integration,Conservative Party,Liberal Democrats,Having an Extranarital Affair,Male
86.167.232.130,100,127,TRUE,2018/6/19 04:04,R_1gAr3lhJpqL8WXH,,,,,51.88330078,0.899993896,anonymous,EN,8.411,86.061,86.673,6,Prime Minister 2,1.669,37.216,38.769,5,Prime Minister 1,Gender,Male,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Male,Conservative Party,Conservative Party,Plagiarism,Having an Extranarital Affair,Neutral,Gender,Female,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Female,Liberal Democrats,Conservative Party,No Scandal,Misreporting Funds,Oppose EU Integration
82.132.246.208,100,27,TRUE,2018/6/19 04:05,R_2X05TdsQDdvl74G,,,,,52.58329773,-2.133300781,anonymous,EN,4.004,12.79,14.284,3,Prime Minister 2,0.614,10.633,11.364,4,Prime Minister 1,Minister's Scandal,No Scandal,EU Integration,Support EU Integration,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Gender,Male,No Scandal,Neutral,No Scandal,Conservative Party,Conservative Party,Male,Minister's Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Gender,Female,Sexual Harassment,Oppose EU Integration,Misreporting Funds,Conservative Party,Liberal Democrats,Male
86.30.98.84,100,35,TRUE,2018/6/19 04:08,R_33qVGbOQt7VpFua,,,,,51.90859985,0.920898438,anonymous,EN,2.912,22.35,24.532,5,Prime Minister 1,2.043,8.037,8.546,5,Prime Minister 1,EU Integration,Neutral,Scandal,Having an Extranarital Affair,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Gender,Female,Neutral,Misreporting Funds,Labour Party,Sexual Harassment,Labour Party,Female,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Gender,Male,Neutral,Plagiarism,Labour Party,Sexual Harassment,Labour Party,Male
86.148.156.140,100,24,TRUE,2018/6/19 04:09,R_4NGp1W53pVWBFQd,,,,,51.88330078,0.366699219,anonymous,EN,10.306,10.306,11.211,1,Prime Minister 2,11.013,11.013,12.239,1,Prime Minister 2,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,EU Integration,Neutral,Gender,Male,Having an Extranarital Affair,Conservative Party,Conservative Party,No Scandal,Neutral,Female,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Plagiarism,EU Integration,Neutral,Gender,Male,No Scandal,Labour Party,Labour Party,Plagiarism,Neutral,Female
81.109.254.163,100,37,TRUE,2018/6/19 04:11,R_2rVhE9bvqhnf4ko,,,,,51.3999939,0.050003052,anonymous,EN,8.677,17.186,19.398,3,Prime Minister 2,0.976,15.563,16.939,5,Prime Minister 2,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,EU Integration,Oppose EU Integration,Gender,Female,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,Conservative Party,No Scandal,Support EU Integration,Female,Conservative Party,Misreporting Funds,Party Affiliation,Labour Party,Minister's Scandal,Sexual Harassment,EU Integration,Neutral,Gender,Female,Minister's Partisanship,Labour Party,Scandal,Sexual Harassment,Conservative Party,No Scandal,Neutral,Male,Liberal Democrats,Sexual Harassment
31.221.65.146,100,35,TRUE,2018/6/19 04:11,R_SDKBJicnJViypq1,,,,,51.51420593,-0.093093872,anonymous,EN,2.505,13.512,16.271,3,Prime Minister 2,2.243,13.079,14.929,3,Prime Minister 2,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,EU Integration,Neutral,Gender,Male,Minister's Partisanship,Conservative Party,Sexual Harassment,Conservative Party,Sexual Harassment,Oppose EU Integration,Female,Liberal Democrats,Scandal,Plagiarism,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,EU Integration,Support EU Integration,Gender,Male,Minister's Partisanship,Liberal Democrats,Misreporting Funds,Labour Party,No Scandal,Oppose EU Integration,Male,Labour Party
86.12.161.20,100,26,TRUE,2018/6/19 04:19,R_1ClM94JJBzqffsi,,,,,51.51420593,-0.093093872,anonymous,EN,10.056,10.056,11.209,1,Prime Minister 1,13.236,13.236,14.699,1,Prime Minister 1,Gender,Female,EU Integration,Neutral,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,Minister's Scandal,No Scandal,Male,Oppose EU Integration,Conservative Party,Liberal Democrats,No Scandal,Sexual Harassment,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Scandal,No Scandal,Minister's Scandal,Plagiarism,Male,Oppose EU Integration,Labour Party,Labour Party,Sexual Harassment,Sexual Harassment
5.151.215.96,100,173,TRUE,2018/6/19 04:21,R_Q5qSLblPTO2SRtn,,,,,51.90859985,0.920898438,anonymous,EN,1.948,9.165,9.666,4,Prime Minister 2,8.29,69.24,69.632,5,Prime Minister 1,Scandal,Sexual Harassment,Gender,Male,EU Integration,Oppose EU Integration,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Having an Extranarital Affair,Female,Oppose EU Integration,Having an Extramarital Affair,Conservative Party,Liberal Democrats,Scandal,Plagiarism,Gender,Female,EU Integration,Support EU Integration,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,No Scandal,Male,Oppose EU Integration,Plagiarism,Conservative Party,Conservative Party
86.1.190.190,100,53,TRUE,2018/6/19 04:26,R_24cmrOFzzpLu6iq,,,,,51.90859985,0.920898438,anonymous,EN,5.358,25.789,27.644,3,Prime Minister 1,17.305,24.11,26.119,3,Prime Minister 2,EU Integration,Oppose EU Integration,Gender,Female,Minister's Partisanship,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Neutral,Female,Conservative Party,Plagiarism,Conservative Party,Misreporting Funds,EU Integration,Oppose EU Integration,Gender,Male,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Oppose EU Integration,Female,Liberal Democrats,No Scandal,Conservative Party,Having an Extranarital Affair
86.1.186.170,100,27,TRUE,2018/6/19 04:33,R_Q3v1s7id0qM3CeZ,,,,,51.88330078,0.899993896,anonymous,EN,1.087,15.36,16.691,7,Prime Minister 1,1.011,9.142,10.189,5,Prime Minister 1,Scandal,Misreporting Funds,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Plagiarism,Conservative Party,Conservative Party,Female,Sexual Harassment,Neutral,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,Minister's Scandal,No Scandal,EU Integration,Neutral,Sexual Harassment,Conservative Party,Liberal Democrats,Male,Sexual Harassment,Oppose EU Integration
155.245.59.228,100,546,TRUE,2018/6/19 04:34,R_2WHXEsp2n1jclKh,,,,,51.94999695,1.066696167,anonymous,EN,535.719,535.719,536.703,1,Prime Minister 1,18.967,18.967,20.055,1,Prime Minister 1,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,Minister's Scandal,Plagiarism,Gender,Female,Oppose EU Integration,Labour Party,Labour Party,Misreporting Funds,Plagiarism,Male,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Scandal,Sexual Harassment,Minister's Scandal,Misreporting Funds,Gender,Male,Support EU Integration,Conservative Party,Liberal Democrats,Misreporting Funds,Having an Extramarital Affair,Male
81.154.34.58,100,31,TRUE,2018/6/19 04:36,R_1Fep3Ec0JU0q9Pb,,,,,51.88330078,0.899993896,anonymous,EN,2.814,14.949,15.814,3,Prime Minister 1,12.442,13.097,13.721,3,Prime Minister 2,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,No Scandal,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Support EU Integration,Labour Party,Female,Plagiarism,Sexual Harassment,Labour Party,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Male,Minister's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Neutral,Labour Party,Female,Plagiarism,Sexual Harassment,Labour Party
82.71.32.36,100,23,TRUE,2018/6/19 04:40,R_vpYZYNUUo5X2mRP,,,,,50.8500061,0.566696167,anonymous,EN,8.129,8.129,8.802,1,Prime Minister 2,10.602,10.602,11.58,1,Prime Minister 1,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Minister's Scandal,No Scandal,Gender,Male,Minister's Partisanship,Liberal Democrats,Conservative Party,Support EU Integration,Misreporting Funds,No Scandal,Female,Liberal Democrats,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Minister's Partisanship,Conservative Party,Conservative Party,Oppose EU Integration,No Scandal,Plagiarism,Female,Liberal Democrats
94.193.118.68,100,33,TRUE,2018/6/19 04:41,R_2E6qrOv6kQxjTCa,,,,,52.08329773,1.166702271,anonymous,EN,2.517,12.207,13.899,6,Prime Minister 1,8.991,13.81,18.015,3,Prime Minister 2,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Minister's Scandal,Plagiarism,Scandal,Plagiarism,Gender,Male,Support EU Integration,Labour Party,Labour Party,Sexual Harassment,Having an Extranarital Affair,Female,EU Integration,Neutral,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Scandal,Misreporting Funds,Gender,Female,Oppose EU Integration,Labour Party,Labour Party,Plagiarism,Misreporting Funds,Female
86.14.187.92,100,11,TRUE,2018/6/19 04:50,R_R5pcBID5tAwoPFD,,,,,51.90859985,0.920898438,anonymous,EN,1.432,4.164,5.38,3,Prime Minister 1,1.068,3.232,4.688,3,Prime Minister 1,Party Affiliation,Labour Party,Minister's Scandal,Having an Extramarital Affair,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,EU Integration,Neutral,Gender,Male,Labour Party,Sexual Harassment,Sexual Harassment,Labour Party,Oppose EU Integration,Male,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Scandal,No Scandal,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Gender,Female,Conservative Party,Misreporting Funds,Having an Extranarital Affair,Liberal Democrats,Support EU Integration,Male
86.30.73.93,100,54,TRUE,2018/6/19 04:53,R_1reLYlKfrcLvoh5,,,,,51.88330078,0.899993896,anonymous,EN,6.568,19.82,22.828,2,Prime Minister 1,27.082,28.202,29.971,2,Prime Minister 2,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Plagiarism,Misreporting Funds,Support EU Integration,Liberal Democrats,Conservative Party,Male,Sexual Harassment,Scandal,Having an Extranarital Affair,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Sexual Harassment,Plagiarism,Neutral,Labour Party,Labour Party,Male,Plagiarism
